ARVI,EVI,MNDVI,MNDWI,NDMI,NDVI,NDWI,NMDI,RDI,RECI,SAVI,TVI,SeasonYear,DayOfSeason,Year,Month,District,Drought
0.1113884199,2.052095629,-0.5158546836,-0.2344777304,-0.08233352317,0.1122888211,-0.1553211052,0.6144810016,3.162491996,0.2578802941,0.2020868122,0.7823991567,2018,50,2017,11,Jodhpur,1
0.1122321989,2.191460852,-0.5134014165,-0.2348171695,-0.08149866787,0.1131622099,-0.1564990381,0.6145301452,3.141922881,0.2587751881,0.2036585709,0.7829564633,2018,50,2017,11,Jodhpur,1
0.1385463891,3.452277448,-0.4314076772,-0.2920366608,-0.07877507318,0.1435539276,-0.2184958351,0.6511022937,2.552003204,0.2770860522,0.2583540497,0.8018890969,2018,50,2017,11,Jodhpur,1
0.1013818894,2.891484746,-0.3962864584,-0.3173353912,-0.1033535347,0.1118321407,-0.2211778548,0.734026157,2.32504279,0.1938506755,0.2012668806,0.7819546512,2018,50,2017,11,Jodhpur,1
0.1081047327,1.140569859,-0.4798101463,-0.1972732926,-0.06604610707,0.1069147454,-0.1333052441,0.5459365421,2.889016669,0.2529495705,0.1924153781,0.7789354242,2018,50,2017,11,Jodhpur,1
0.1332573267,3.170425492,-0.449032016,-0.2635278631,-0.07844445456,0.1350839532,-0.1893649662,0.5708997141,2.672264678,0.2743927965,0.2431101907,0.7966302636,2018,50,2017,11,Jodhpur,1
0.1337823987,3.090282074,-0.3796970426,-0.321921549,-0.08644626096,0.1424070116,-0.2421571883,0.7004112234,2.238590637,0.2465895206,0.256290934,0.8012573376,2018,50,2017,11,Jodhpur,1
0.1258363863,2.937172458,-0.288914556,-0.3236910254,-0.07335780968,0.1367184984,-0.2562860108,0.7162711499,1.825621039,0.2236113229,0.2460537939,0.7975595782,2018,53,2017,11,Jodhpur,1
0.09478759798,2.837124446,-0.3196820167,-0.3070469635,-0.08807890545,0.1068510174,-0.2248051402,0.727911448,1.953780204,0.1750027154,0.192302173,0.7786250626,2018,53,2017,11,Jodhpur,1
0.1646261401,3.321159889,-0.3070630264,-0.3541931555,-0.08248425094,0.1727290601,-0.2799001405,0.6328327061,1.900844561,0.2788690735,0.3108590091,0.819975651,2018,53,2017,11,Jodhpur,1
0.163151456,3.137862036,-0.3077641949,-0.3534138037,-0.08272595359,0.1713416032,-0.2788080534,0.6331828382,1.902972009,0.2751801944,0.3083622131,0.8191516282,2018,53,2017,11,Jodhpur,1
0.1460293175,3.037453955,-0.2826115358,-0.3346352615,-0.07397283468,0.1558401584,-0.2670998024,0.6957662972,1.803011431,0.2533654371,0.2804649373,0.8093736892,2018,53,2017,11,Jodhpur,1
0.1074930902,2.858208673,-0.3157550471,-0.3263457951,-0.08999726609,0.1194333058,-0.2432996494,0.733795669,2.825296176,0.5581746707,0.2149457868,0.7866339546,2018,53,2017,11,Jodhpur,1
0.1445950818,2.99113253,-0.2817367158,-0.3474571566,-0.08293705069,0.1548071725,-0.2721944294,0.6699365051,1.795787445,0.2353723976,0.2786052098,0.8089654242,2018,53,2017,11,Jodhpur,1
0.1295847055,2.91919772,-0.2957978218,-0.3322977238,-0.08025929235,0.1408245405,-0.2587834963,0.7119292334,1.850923303,0.2222384335,0.2534427729,0.8001967018,2018,53,2017,11,Jodhpur,1
0.1745610433,3.376560056,-0.3502855079,-0.3603967286,-0.08889646456,0.1820697156,-0.2804500049,0.6453185381,2.103101909,0.3014797801,0.3276698623,0.825487969,2018,55,2017,11,Jodhpur,1
0.1748848985,3.434411569,-0.34808158,-0.3593465961,-0.08771349159,0.1823499698,-0.2804643451,0.6455152016,2.092730677,0.3021956094,0.3281741053,0.8256473041,2018,55,2017,11,Jodhpur,1
0.1622174133,3.11783418,-0.3447340815,-0.3431124977,-0.07501774801,0.1708274543,-0.2748718716,0.6760466354,2.081275962,0.2861870963,0.3074379484,0.8183507843,2018,55,2017,11,Jodhpur,1
0.1001486379,2.842922533,-0.4077387583,-0.3246736161,-0.1039548805,0.1117390475,-0.2283161563,0.7516023676,2.389498127,0.1860918691,0.2010991959,0.7818585518,2018,55,2017,11,Jodhpur,1
0.2033540251,3.380100229,-0.3100665789,-0.3739532077,-0.08612992948,0.2093635888,-0.2974856203,0.5803676623,1.927071061,0.3453831718,0.3767871707,0.8417364485,2018,55,2017,11,Jodhpur,1
0.1867336899,3.399820537,-0.3215634842,-0.374506184,-0.08645554244,0.1941536413,-0.2976866073,0.6021615726,1.971255257,0.3164600258,0.3494154661,0.8326855739,2018,55,2017,11,Jodhpur,1
0.1345917119,2.972983265,-0.3727208593,-0.3364444196,-0.08868493335,0.1448476564,-0.2552737476,0.7076653702,2.203373069,0.2382436693,0.2606836674,0.8026870148,2018,55,2017,11,Jodhpur,1
0.1196268601,2.914144364,-0.3872017594,-0.3388875514,-0.09353184249,0.1309531418,-0.2532124225,0.6691711304,2.283088515,0.2327344132,0.2356768775,0.7938496638,2018,58,2017,11,Jodhpur,1
0.08481417004,2.840181541,-0.4234277645,-0.3238109863,-0.1113289344,0.09757918094,-0.2201652285,0.6851582461,2.488713623,0.1801719823,0.1756152505,0.7726298226,2018,58,2017,11,Jodhpur,1
0.1630182762,3.574933097,-0.3715986042,-0.3944467605,-0.1193234198,0.1721837105,-0.2886573406,0.5973680887,2.204440413,0.2774627338,0.3098763586,0.8195328675,2018,58,2017,11,Jodhpur,1
0.1612448089,3.057991726,-0.3708668605,-0.3936872727,-0.1197877938,0.1704630056,-0.2874065116,0.5980867334,2.1992774,0.2729107569,0.3067799061,0.8185216466,2018,58,2017,11,Jodhpur,1
0.1407660777,2.993949703,-0.374551873,-0.3546720711,-0.09691593439,0.1511297676,-0.2668010374,0.670066106,2.224247687,0.258282391,0.271986817,0.8063859017,2018,58,2017,11,Jodhpur,1
0.0988487674,2.825232684,-0.4212822855,-0.3419182989,-0.1120956191,0.1113038333,-0.2387811797,0.7050936266,2.624127438,0.6080703419,0.2003145059,0.7814299658,2018,58,2017,11,Jodhpur,1
0.1341661021,2.940356661,-0.4009723113,-0.3780752989,-0.1227957915,0.1451333024,-0.2675521993,0.6283972491,2.354649235,0.2326074789,0.261194541,0.8029661422,2018,58,2017,11,Jodhpur,1
0.1215969932,2.886513498,-0.4105942703,-0.362757689,-0.1185121658,0.1332443242,-0.2551098354,0.6678809839,2.409593493,0.2248737188,0.2397999935,0.7953918394,2018,58,2017,11,Jodhpur,1
0.1356230419,3.083553821,-0.3415058128,-0.315811764,-0.06672710508,0.1454520856,-0.2542563447,0.7051547667,2.063900046,0.256464323,0.2617705983,0.8025661293,2018,68,2017,12,Jodhpur,1
0.09500745074,2.760674637,-0.3022123591,-0.3052168002,-0.08767177264,0.1068086463,-0.2232681842,0.7473096377,1.879763365,0.1694436908,0.1922259578,0.7785368812,2018,68,2017,12,Jodhpur,1
0.1342166214,3.288199294,-0.5142112217,-0.3180028897,-0.1002851978,0.1401317118,-0.2250336093,0.609152746,3.164573203,0.2805322219,0.252191786,0.7997335136,2018,68,2017,12,Jodhpur,1
0.1330275917,3.562289414,-0.5126594942,-0.3190982396,-0.1011046233,0.139022985,-0.2253253186,0.6101062564,3.146925647,0.2759952715,0.2501966884,0.7990873493,2018,68,2017,12,Jodhpur,1
0.1446570981,3.183402771,-0.3873347597,-0.3190761982,-0.07252518095,0.1532173104,-0.2522248002,0.7009953984,2.296354245,0.2760496466,0.275743422,0.8075649916,2018,68,2017,12,Jodhpur,1
0.1050178299,2.898307433,-0.3685958587,-0.3167936483,-0.08992029434,0.1161767152,-0.2332961402,0.7549474354,2.35019944,0.5077079574,0.2090842376,0.7844677469,2018,68,2017,12,Jodhpur,1
0.1332024987,3.020195276,-0.3963424006,-0.3379570335,-0.09397437511,0.142489083,-0.2519078204,0.6712506028,2.330122339,0.2352924648,0.2564359845,0.8012693667,2018,68,2017,12,Jodhpur,1
0.1207628143,2.952787931,-0.3981362018,-0.323977735,-0.09037217285,0.1310884367,-0.2404296861,0.7177276658,2.34091546,0.2256549421,0.2359200567,0.7939570048,2018,68,2017,12,Jodhpur,1
0.1509231968,3.759259739,-0.5577481428,-0.3422635845,-0.1042052747,0.1575119495,-0.246760236,0.5859015152,3.585801495,0.332813532,0.2834715039,0.8103492923,2018,70,2017,12,Jodhpur,1
0.1511674467,3.399015988,-0.5541970028,-0.34119466,-0.1030424175,0.157719421,-0.246760999,0.5869576678,3.549598983,0.3323811143,0.2838447696,0.810479341,2018,70,2017,12,Jodhpur,1
0.1530054382,3.289373969,-0.4929584976,-0.3219678463,-0.07706230388,0.1602828715,-0.2506656379,0.6258985015,2.9987016,0.3286879125,0.2884595985,0.8117138291,2018,70,2017,12,Jodhpur,1
0.09341281399,2.880736173,-0.5027575938,-0.3091172237,-0.1058758445,0.1039290302,-0.2099990707,0.7042850685,3.043465938,0.2136574891,0.1870427518,0.7767603021,2018,70,2017,12,Jodhpur,1
0.1862360321,3.581012388,-0.5036811567,-0.3654910541,-0.1005615082,0.1917491526,-0.2750635749,0.5134212203,3.090617057,0.3786294679,0.3450847391,0.8310936548,2018,70,2017,12,Jodhpur,1
0.1691323556,3.542708817,-0.4815773104,-0.3603321623,-0.09665505232,0.1759377701,-0.273224101,0.5505999325,2.901058776,0.3391679073,0.316631283,0.8216169393,2018,70,2017,12,Jodhpur,1
0.1256870391,3.013043653,-0.4754214703,-0.320269403,-0.08887900583,0.135192015,-0.2379978744,0.677032094,2.836863483,0.2644497926,0.2433060478,0.7965260127,2018,70,2017,12,Jodhpur,1
0.1545311288,3.496555507,-0.5218790346,-0.3234210765,-0.09696003538,0.1590415173,-0.2337134463,0.6110275665,3.24067154,0.3192976017,0.2862227171,0.8112853582,2018,75,2017,12,Jodhpur,1
0.1540033414,4.09687052,-0.5226401068,-0.3208588504,-0.09587261926,0.1583871895,-0.2320871284,0.610746784,3.247404069,0.3191561833,0.2850450495,0.8108888511,2018,75,2017,12,Jodhpur,1
0.1511736614,3.52183345,-0.5210849062,-0.2878743805,-0.06981376633,0.155306769,-0.2224435996,0.6365555629,3.232899807,0.3267883062,0.2795026064,0.8087704313,2018,75,2017,12,Jodhpur,1
0.08792445704,3.221150488,-0.5629572259,-0.2696125641,-0.1024139345,0.09420084034,-0.1718498538,0.7115137679,3.608073674,0.2127927367,0.1695333696,0.7704869594,2018,75,2017,12,Jodhpur,1
0.1740326487,3.990978536,-0.5039587726,-0.3183735366,-0.08784781967,0.1767062434,-0.2372860176,0.5467697045,3.090947114,0.3563099621,0.3180123493,0.822162343,2018,75,2017,12,Jodhpur,1
0.1515956432,4.502017364,-0.5230704739,-0.2998799738,-0.08641589628,0.1544567689,-0.2192479423,0.5711208882,3.242518669,0.3216243294,0.277971716,0.8085917155,2018,75,2017,12,Jodhpur,1
0.1197307844,3.442871624,-0.540073366,-0.2825666088,-0.08732211619,0.125384823,-0.2000638139,0.6758681463,3.381907862,0.2666842231,0.2256542498,0.790363563,2018,75,2017,12,Jodhpur,1
0.1576597112,3.187987273,-0.3145389194,-0.3229761639,-0.05388463441,0.1674293515,-0.2732368378,0.7103954763,1.964039009,0.3067349787,0.3013207503,0.8151267973,2018,78,2017,12,Jodhpur,1
0.09204351029,2.823532562,-0.3834979647,-0.3060654636,-0.09480440179,0.1037950921,-0.2171998306,0.7363690278,2.26791423,0.1882197421,0.1868004686,0.7764063859,2018,78,2017,12,Jodhpur,1
0.1666544824,3.218882123,-0.3343157563,-0.3705404437,-0.09156241487,0.175362532,-0.2885606907,0.6534370562,2.041625268,0.287504073,0.3155944766,0.8209755998,2018,78,2017,12,Jodhpur,1
0.1636134868,4.134598892,-0.3365566709,-0.3700962075,-0.0931051567,0.1725269777,-0.2866547926,0.6536648336,2.047355218,0.2802805901,0.3104918421,0.8193365536,2018,78,2017,12,Jodhpur,1
0.1668840277,3.193199204,-0.3248758322,-0.3334449111,-0.05981697658,0.1759701136,-0.2787152085,0.7104997324,1.996853884,0.3111009197,0.3166894663,0.820913662,2018,78,2017,12,Jodhpur,1
0.1122273581,2.908820213,-0.374152294,-0.3233255688,-0.08770364614,0.123699589,-0.2420764034,0.7536426998,2.323980626,0.4600208356,0.2226212974,0.7889142163,2018,78,2017,12,Jodhpur,1
0.15050943,3.040930085,-0.3438166003,-0.3543663783,-0.08751237966,0.1604467974,-0.2751092898,0.6783775517,2.066843377,0.2560245346,0.2887520571,0.8120974143,2018,78,2017,12,Jodhpur,1
0.1321703358,2.960430419,-0.361456621,-0.3364206573,-0.08675730785,0.1430910449,-0.2567365222,0.7261644024,2.155697222,0.2408727658,0.2575191619,0.8011408214,2018,78,2017,12,Jodhpur,1
0.1654094946,3.581879339,-0.4437651546,-0.3543287749,-0.09738069716,0.1722534717,-0.2659826113,0.6319621768,2.646958083,0.3134804083,0.3100005947,0.8192044484,2018,85,2017,12,Jodhpur,1
0.1658380371,3.546568594,-0.4420676535,-0.3529228093,-0.09610396709,0.1725984852,-0.2657143863,0.6320405095,2.635891604,0.3144315074,0.310621343,0.8194060239,2018,85,2017,12,Jodhpur,1
0.1798910466,3.621712473,-0.4121611952,-0.3289539198,-0.05928432714,0.1867098553,-0.2745224331,0.6560488132,2.463015799,0.3556699801,0.3360184594,0.8273165682,2018,85,2017,12,Jodhpur,1
0.1132574934,2.987224074,-0.4762333491,-0.315444197,-0.09505045038,0.123195876,-0.2268446051,0.7283518103,2.853208251,0.2348644591,0.2217162526,0.7886504562,2018,85,2017,12,Jodhpur,1
0.1962531835,4.485338007,-0.413436345,-0.3664531684,-0.09054217003,0.201675824,-0.2853114616,0.5642473186,2.460410688,0.3656971267,0.3629487664,0.8368739174,2018,85,2017,12,Jodhpur,1
0.1809930516,3.459624323,-0.4156381532,-0.3626077296,-0.08929874799,0.1873452763,-0.2824598656,0.5925589386,2.463539849,0.3379164178,0.3371596401,0.8283658531,2018,85,2017,12,Jodhpur,1
0.1421240635,3.13197986,-0.4528148577,-0.3260598821,-0.08260149312,0.1510057155,-0.2497828328,0.6916919916,2.690333483,0.284621127,0.271764684,0.8059767403,2018,85,2017,12,Jodhpur,1
0.1658276309,6.25730041,-0.3283312821,-0.368587685,-0.09194669953,0.1744488882,-0.2861264107,0.6523725417,2.024482019,0.2923763878,0.313951365,0.8201933911,2018,88,2017,12,Jodhpur,1
0.1661387328,3.328320671,-0.3283386093,-0.368412522,-0.09174284049,0.1747201035,-0.2862431218,0.6523530437,2.023890805,0.291182077,0.3144394719,0.8203606336,2018,88,2017,12,Jodhpur,1
0.1529016881,3.135789591,-0.3272546091,-0.3341255114,-0.0737543357,0.1617758421,-0.2668814837,0.6717548866,1.997161281,0.2722470308,0.2911442442,0.8127709027,2018,88,2017,12,Jodhpur,1
0.1555783686,3.286653697,-0.4335308212,-0.335640525,-0.09438714849,0.1615154366,-0.2490955562,0.6364047187,2.579263766,0.3032443642,0.2906760093,0.8126894971,2018,90,2017,12,Jodhpur,1
0.1560505042,2.551802048,-0.4318584195,-0.334310611,-0.09302703274,0.1619209886,-0.249003412,0.6362249185,2.569379438,0.3042359839,0.291405714,0.8129274012,2018,90,2017,12,Jodhpur,1
0.1770221115,4.048471837,-0.3945121728,-0.3104581043,-0.05234932463,0.1826623007,-0.2619340929,0.6517059425,2.363327824,0.3585586666,0.3287344814,0.8249132317,2018,90,2017,12,Jodhpur,1
0.11805983,3.175017488,-0.4355453252,-0.300778253,-0.08827703546,0.1260947378,-0.2179115039,0.7193765717,2.577145275,0.2431324126,0.2269332385,0.7904867624,2018,90,2017,12,Jodhpur,1
0.1890553886,4.283076372,-0.3856587495,-0.352147038,-0.08806711056,0.1937787253,-0.2724799684,0.5552880351,2.304258781,0.3525238269,0.3487375929,0.8321480437,2018,90,2017,12,Jodhpur,1
0.1748815554,3.426062042,-0.3954871989,-0.3479394544,-0.08558341434,0.1805146571,-0.2704721777,0.5843346948,2.347287039,0.3290871603,0.3248674943,0.8242486436,2018,90,2017,12,Jodhpur,1
0.1416731366,3.30765412,-0.4347260232,-0.3085498023,-0.07516037066,0.1490295678,-0.2386258811,0.6927344905,2.572836062,0.2884231769,0.2682081896,0.8048031055,2018,90,2017,12,Jodhpur,1
0.1881886055,3.700333555,-0.2205562485,-0.3049272244,-0.01678141942,0.1963935061,-0.2889445941,0.721441328,1.634507423,0.3775800821,0.3534482176,0.8314873732,2018,93,2018,1,Jodhpur,1
0.1093284828,2.903393802,-0.305980508,-0.2958597623,-0.07439574402,0.1196620407,-0.2260600072,0.7420065492,1.905090074,0.2051601839,0.2153568453,0.7864034481,2018,93,2018,1,Jodhpur,1
0.1624523855,2.649133609,-0.2648128036,-0.3502734178,-0.08092311699,0.1703740779,-0.2773294075,0.661952445,1.756673481,0.2774520666,0.3066182328,0.8178354199,2018,93,2018,1,Jodhpur,1
0.1592728319,3.204570385,-0.2680849303,-0.350073952,-0.08273802772,0.1674348543,-0.2753576216,0.66142326,1.764687497,0.2683178243,0.3013289869,0.8161396846,2018,93,2018,1,Jodhpur,1
0.1883108693,3.542152275,-0.2320788003,-0.3183239644,-0.03306579231,0.1959757323,-0.287677675,0.6980446533,1.64814948,0.3524942211,0.3526941237,0.8324428296,2018,93,2018,1,Jodhpur,1
0.1301916652,3.059991997,-0.2944895902,-0.3133981541,-0.06900208594,0.1401142913,-0.2492622979,0.7361556193,2.622373548,0.536918118,0.2521633794,0.7989422884,2018,93,2018,1,Jodhpur,1
0.1649897373,3.186083343,-0.2597702942,-0.3354534645,-0.06077282136,0.17388689,-0.2799995532,0.6790907744,1.723732107,0.2832135653,0.3129417094,0.8200439563,2018,93,2018,1,Jodhpur,1
0.1445123204,3.125978878,-0.281016026,-0.3214178371,-0.06469934582,0.1541689344,-0.2616032999,0.7202888292,1.805926266,0.2573009522,0.2774573432,0.8077533514,2018,93,2018,1,Jodhpur,1
0.1737808862,3.356828334,-0.2730146487,-0.3580127115,-0.08674041246,0.1811208881,-0.2798823727,0.6766322927,1.782691957,0.2820553444,0.3259609769,0.8245285295,2018,95,2018,1,Jodhpur,1
0.1744446606,3.541317307,-0.2715758171,-0.3566592375,-0.08526400182,0.181704967,-0.2798315423,0.6762985724,1.777633614,0.2839479914,0.3270119375,0.8248562769,2018,95,2018,1,Jodhpur,1
0.1988906134,3.865070457,-0.2434970986,-0.328482073,-0.03849335017,0.2056793279,-0.2930870163,0.6913202346,1.690015283,0.3552112775,0.3701592205,0.8383370737,2018,95,2018,1,Jodhpur,1
0.1337898111,3.113811722,-0.3303859094,-0.3118543216,-0.07512276585,0.1429880103,-0.2419281785,0.7613015733,2.018144687,0.236775777,0.257337105,0.8008239375,2018,95,2018,1,Jodhpur,1
0.2070717597,4.365164968,-0.2345161211,-0.3702418733,-0.0779933461,0.2129467599,-0.3007751256,0.6064459006,1.646752216,0.3387747268,0.3832346161,0.8433964803,2018,95,2018,1,Jodhpur,1
0.1935704573,3.330243969,-0.2474925243,-0.3655016436,-0.07469692155,0.2002896316,-0.2989386158,0.6318332107,1.685950579,0.3179852648,0.3604570659,0.8359780721,2018,95,2018,1,Jodhpur,1
0.1589721954,3.220941661,-0.3019631909,-0.3224311472,-0.06409473445,0.1673934967,-0.2633157465,0.7254316508,1.89522012,0.2784276611,0.3012590296,0.8158540544,2018,95,2018,1,Jodhpur,1
0.1754030528,7.117637299,-0.325519798,-0.2737365185,-0.01768186644,0.1819618924,-0.2570177398,0.6996581299,2.078399482,0.3815262561,0.327475298,0.8227187492,2018,98,2018,1,Jodhpur,1
0.1507972175,3.181468264,-0.3495475337,-0.3431402757,-0.09281493342,0.1584411726,-0.258570889,0.6606853992,2.125091256,0.268036829,0.2851429634,0.8104962971,2018,98,2018,1,Jodhpur,1
0.1477425123,3.822625869,-0.3522549697,-0.34333688,-0.09475135481,0.1555369811,-0.2569055202,0.6602684227,2.132302916,0.2597940749,0.2799167301,0.8088127769,2018,98,2018,1,Jodhpur,1
0.181673036,3.796461441,-0.3162354414,-0.2998839802,-0.03250783313,0.1885267571,-0.2697013987,0.7014348395,1.994222798,0.3588239732,0.3392881065,0.8278936462,2018,98,2018,1,Jodhpur,1
0.1525422339,3.737895806,-0.3617457104,-0.3178142328,-0.07225531716,0.1600983406,-0.2513080242,0.6683660318,2.16927313,0.2794047101,0.2881261294,0.8116442537,2018,98,2018,1,Jodhpur,1
0.1321337127,3.203945035,-0.3893893779,-0.3050750291,-0.07827011765,0.1401976133,-0.2319558682,0.7110595854,2.314453974,0.2549625337,0.252312608,0.7991431207,2018,98,2018,1,Jodhpur,1
0.127999722,4.415807511,-0.5933653803,-0.3066998831,-0.1169620091,0.1313781848,-0.1969749099,0.6052282044,4.011937801,0.2967447642,0.2364379495,0.7941476603,2018,105,2018,1,Jodhpur,1
0.1291126006,4.20057821,-0.5904746283,-0.3058311369,-0.1150585364,0.1324707744,-0.1979219159,0.6053546365,3.980363521,0.298823202,0.238404135,0.7948134173,2018,105,2018,1,Jodhpur,1
0.1765246806,4.199409984,-0.5046868618,-0.2959184485,-0.05359905809,0.180794111,-0.2460428753,0.6331395019,3.181267478,0.3956440539,0.3253716914,0.8235302214,2018,105,2018,1,Jodhpur,1
0.13191759,3.850954058,-0.4873629092,-0.3007421261,-0.07837404057,0.139878135,-0.2273433324,0.7152360422,2.963825183,0.284962203,0.2517391908,0.7987325716,2018,105,2018,1,Jodhpur,1
0.1540011783,4.217291634,-0.5482956845,-0.3067485834,-0.1009819579,0.1563074889,-0.2126329153,0.5473843472,3.531711984,0.33894006,0.2813014879,0.8095795819,2018,105,2018,1,Jodhpur,1
0.1586783533,3.842419703,-0.5256646795,-0.3224118477,-0.09374192864,0.1627117062,-0.2358765371,0.575330215,3.303680084,0.3404163256,0.292827672,0.8133611262,2018,105,2018,1,Jodhpur,1
0.1509765609,3.460659657,-0.4832264998,-0.3102895925,-0.07156940044,0.1583482412,-0.2437961934,0.6806014235,2.930976627,0.321936676,0.2849792946,0.810219946,2018,105,2018,1,Jodhpur,1
0.203168699,3.89677183,-0.2914894175,-0.307771833,-0.006178303369,0.2118279753,-0.3014003199,0.7050077485,1.959728392,0.4634914473,0.3812245965,0.8391936797,2018,108,2018,1,Jodhpur,1
0.1225780515,2.974775273,-0.3644091094,-0.3032483097,-0.07010632766,0.1331058694,-0.2375731814,0.7246497332,2.188916985,0.2505381683,0.2395516485,0.7944112918,2018,108,2018,1,Jodhpur,1
0.1548622952,4.029000438,-0.3582228748,-0.3696393435,-0.1001974367,0.1641536327,-0.2797483571,0.665421173,2.17371055,0.277804997,0.2954234396,0.8138408917,2018,108,2018,1,Jodhpur,1
0.15143744,2.852077787,-0.3605642924,-0.3693878898,-0.1021454288,0.160961036,-0.2777224938,0.6650476523,2.178046727,0.2679929482,0.289678212,0.812001626,2018,108,2018,1,Jodhpur,1
0.2026357037,3.616613141,-0.2948448921,-0.3234644181,-0.02404690634,0.210718194,-0.3009978738,0.7044133077,1.920330518,0.4134035574,0.3792253002,0.8403448362,2018,108,2018,1,Jodhpur,1
0.1426346975,3.097743676,-0.3449997756,-0.3186664133,-0.06109257925,0.1530425293,-0.2618461814,0.7457858204,2.342578191,0.685048607,0.2754301492,0.8063112169,2018,108,2018,1,Jodhpur,1
0.1729144993,3.138549982,-0.3150437142,-0.3486555169,-0.06528928652,0.1821488251,-0.2896502451,0.6777783379,1.962661337,0.3142210292,0.3278106438,0.8245516702,2018,108,2018,1,Jodhpur,1
0.1509129362,3.062209663,-0.3259853662,-0.3351249645,-0.06957206957,0.1614808746,-0.2710198444,0.7248030031,2.007326074,0.2832894101,0.2906166205,0.8117760397,2018,108,2018,1,Jodhpur,1
0.157309232,3.2139403,-0.3930477796,-0.3485736279,-0.09359898283,0.1648382887,-0.2635620864,0.6522995698,2.346393002,0.2934118991,0.2966577612,0.8145862293,2018,110,2018,1,Jodhpur,1
0.1585545842,3.062025317,-0.3903916247,-0.3471962896,-0.09168267879,0.1659832105,-0.2638897401,0.6521220556,2.334003673,0.2967804604,0.2987180548,0.8152350914,2018,110,2018,1,Jodhpur,1
0.1972682752,4.310517728,-0.3443471264,-0.3053922638,-0.02981877416,0.2028246541,-0.2776516146,0.6602357066,2.133498207,0.4030127303,0.3650216206,0.8363353585,2018,110,2018,1,Jodhpur,1
0.1364917934,3.339862708,-0.4176619934,-0.276037294,-0.06485734869,0.1423113196,-0.2144165381,0.7156612711,2.500893822,0.2860968953,0.2561186828,0.8000947992,2018,110,2018,1,Jodhpur,1
0.1960508279,3.97468956,-0.3258218925,-0.366415935,-0.08241618481,0.2024429078,-0.2924966957,0.5757081351,2.016314505,0.3552184746,0.3643319866,0.8368874467,2018,110,2018,1,Jodhpur,1
0.1870987173,3.837349759,-0.3281686076,-0.3563584843,-0.07346977207,0.1938536453,-0.2905721586,0.6030078703,2.020196061,0.3412403242,0.3488751084,0.8318947548,2018,110,2018,1,Jodhpur,1
0.1576717485,3.627973141,-0.3972513956,-0.2966130586,-0.05526025024,0.1643133592,-0.244935019,0.6974178599,2.375918148,0.3209814276,0.2957155315,0.8136761464,2018,110,2018,1,Jodhpur,1
0.2160917399,3.917948073,-0.1509258916,-0.2953912689,0.016579425,0.2245085804,-0.3100436674,0.7331205623,1.453045597,0.4656101868,0.4040476071,0.8465025972,2018,113,2018,1,Jodhpur,1
0.1357087439,3.029455168,-0.2489498592,-0.2923990376,-0.04999650363,0.1458314676,-0.2453564343,0.7420513246,1.696048891,0.2547493216,0.2624545003,0.8022501609,2018,113,2018,1,Jodhpur,1
0.1547637693,3.368238317,-0.2779671125,-0.350158543,-0.0849593617,0.1638614861,-0.2735089271,0.6723112733,1.811371711,0.2689869758,0.294898783,0.8136807129,2018,113,2018,1,Jodhpur,1
0.1513825641,3.519035029,-0.2799518997,-0.3504391427,-0.08736004941,0.1606405981,-0.271564194,0.672166677,1.814111474,0.2596048815,0.2891025648,0.8118358783,2018,113,2018,1,Jodhpur,1
0.2124080715,3.731674107,-0.1767475519,-0.3123542064,-0.006406736006,0.2202125433,-0.3058132131,0.7050722031,1.49181058,0.4173775792,0.3963135219,0.8458169614,2018,113,2018,1,Jodhpur,1
0.1532627978,3.225708175,-0.2443364561,-0.309793217,-0.04619001402,0.1632585448,-0.2665254873,0.7397632073,2.555850021,0.8726917821,0.2938165443,0.8124446647,2018,113,2018,1,Jodhpur,1
0.1814529672,3.251011593,-0.2165140779,-0.3274830996,-0.04058191491,0.1904561423,-0.290484479,0.6864343593,1.588058449,0.3228698188,0.3427625095,0.8294558077,2018,113,2018,1,Jodhpur,1
0.1585398223,3.129607683,-0.2464438417,-0.3178174311,-0.04950990344,0.1688800638,-0.271665376,0.7245596735,1.690536354,0.2923707841,0.3039335808,0.8161695146,2018,113,2018,1,Jodhpur,1
0.1359340693,3.277953948,-0.4707099503,-0.3099587871,-0.09340057905,0.1417182559,-0.2230754845,0.6385397086,2.824420506,0.2690533096,0.2550498585,0.8005717627,2018,115,2018,1,Jodhpur,1
0.137070089,4.053298212,-0.4668795497,-0.3084600921,-0.09134758942,0.1427652535,-0.2234770343,0.6390285448,2.799511526,0.2714672472,0.2569340041,0.8011948353,2018,115,2018,1,Jodhpur,1
0.1687878845,4.420974618,-0.3978046361,-0.2568534097,-0.02717775241,0.1724953578,-0.2314805039,0.6612338899,2.399480833,0.3490679185,0.3104401482,0.8188008087,2018,115,2018,1,Jodhpur,1
0.1181542154,4.056499912,-0.4765612038,-0.2386988269,-0.05939484845,0.1223433047,-0.1816887958,0.7117284759,2.894876969,0.2636832371,0.2201830236,0.787978408,2018,115,2018,1,Jodhpur,1
0.1718302238,3.778965209,-0.4158220068,-0.3261259974,-0.08035288366,0.1767644336,-0.2521959046,0.5814886214,2.486671502,0.3311212215,0.3181201961,0.8216807977,2018,115,2018,1,Jodhpur,1
